narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq,arr86
2,0,1,.25,0,0,0,1,.80000001,1,0,0,0,.0625,0,.64000005,1
0,0,0,.25,0,0,0,0,0,2,1,0,1,.0625,0,0,0
0,0,0,.33000001,0,0,0,0,0,15,0,0,0,.10890001,0,0,0
1,1,1,1,0,0,3,0,0,10,0,0,1,1,9,0,1
0,0,0,1,0,0,0,4,242,0,0,0,0,1,0,58564,0
1,1,0,0,0,0,0,2,36.400002,1,0,0,0,0,0,1324.9601,1
0,0,0,0,0,0,0,4,42.799999,0,1,0,1,0,0,1831.84,0
0,0,0,0,0,0,0,4,151.3,0,0,0,1,0,0,22891.691,0
0,0,0,0,0,0,0,4,29.5,0,0,0,0,0,0,870.25,0
1,1,0,.67000002,2.2,2.2,0,0,0,4,0,0,0,.44890001,0,0,1
0,0,0,.5,0,0,0,1,.2,0,0,1,0,.25,0,.040000003,0
0,0,0,0,0,0,0,4,258.29999,0,0,0,0,0,0,66718.883,0
0,0,0,0,0,0,0,1,27.299999,3,0,0,0,0,0,745.28998,0
1,1,0,.33000001,0,0,0,0,0,2,0,1,0,.10890001,0,0,1
0,0,0,0,0,0,0,4,16.700001,0,0,0,0,0,0,278.89001,0
1,0,0,1,0,0,0,4,140.8,0,0,0,0,1,0,19824.641,1
0,0,0,0,0,0,0,4,203,0,0,0,1,0,0,41209,0
0,0,0,.33000001,1.1,1.1,0,4,57,0,0,0,0,.10890001,0,3249,0
0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0
0,0,0,.60000002,0,0,0,4,88.699997,0,0,0,0,.36000001,0,7867.6895,0
1,1,0,.60000002,0,0,0,3,41.400002,0,0,1,1,.36000001,0,1713.9601,1
0,0,0,.33000001,0,0,0,0,0,3,0,0,0,.10890001,0,0,0
0,0,0,.5,0,0,0,4,43.599998,0,1,0,0,.25,0,1900.9598,0
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0
0,0,0,.5,0,0,0,1,18.1,0,0,1,0,.25,0,327.61002,0
0,0,0,0,0,0,0,1,5.3000002,2,0,0,0,0,0,28.090002,0
0,0,0,1,0,0,0,3,53.299999,2,0,0,0,1,0,2840.8899,0
0,0,0,1,0,0,7,0,0,3,0,0,1,1,49,0,0
1,1,0,1,0,0,0,4,12.8,0,0,1,0,1,0,163.84001,1
0,0,0,1,0,0,0,4,183.89999,0,0,1,1,1,0,33819.207,0
0,0,0,1,0,0,0,4,231.2,0,0,0,1,1,0,53453.438,0
0,0,0,.5,0,0,0,4,123.5,0,0,0,1,.25,0,15252.25,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,.40000001,1,0,0,0,0,0,.16000001,0
0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0
0,0,0,1,0,0,7,0,0,1,0,0,1,1,49,0,0
0,0,0,0,0,0,0,4,48.599998,0,0,0,0,0,0,2361.96,0
0,0,0,.5,0,0,12,0,0,0,0,0,0,.25,144,0,0
0,0,0,.5,0,0,0,4,113.3,0,0,0,0,.25,0,12836.891,0
2,2,0,.5,0,0,3,2,14.2,0,0,0,1,.25,9,201.64,1
0,0,0,1,0,0,0,4,84.099998,0,0,0,0,1,0,7072.8096,0
0,0,0,0,0,0,0,3,51.099998,0,0,0,1,0,0,2611.21,0
1,0,0,0,0,0,0,4,61.900002,0,0,1,0,0,0,3831.6101,1
0,0,0,1,0,0,0,4,53,0,0,0,0,1,0,2809,0
0,0,0,0,0,0,0,2,8.1000004,0,0,0,0,0,0,65.610008,0
0,0,0,1,0,0,0,4,306.60001,0,0,0,0,1,0,94003.563,0
3,1,1,.60000002,0,0,0,2,5.3000002,0,0,0,1,.36000001,0,28.090002,1
0,0,0,0,0,0,0,4,163.8,0,0,0,0,0,0,26830.441,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4,25.5,0,0,1,0,1,0,650.25,0
0,0,0,0,0,0,0,4,97,0,0,0,0,0,0,9409,0
0,0,0,0,0,0,0,4,184.5,0,0,0,1,0,0,34040.25,0
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1,0,0,1,0,0,0,3,12.2,0,1,0,0,1,0,148.84,1
0,0,0,.5,0,0,0,3,45.5,1,0,0,0,.25,0,2070.25,0
0,0,0,0,0,0,0,4,252.10001,0,0,1,0,0,0,63554.414,0
0,0,0,0,0,0,0,3,47.099998,0,0,0,0,0,0,2218.4099,0
0,0,0,.5,0,0,0,4,111,0,0,1,1,.25,0,12321,0
0,0,0,0,0,0,0,4,215.10001,0,0,1,1,0,0,46268.012,0
0,0,0,0,0,0,0,3,53.700001,0,0,0,0,0,0,2883.6902,0
0,0,0,0,0,0,0,2,11.1,7,0,0,0,0,0,123.21001,0
0,0,0,0,0,0,0,4,34.200001,0,0,0,0,0,0,1169.64,0
0,0,0,.67000002,0,0,0,2,15.4,0,0,0,0,.44890001,0,237.15999,0
0,0,0,0,0,0,0,4,39.700001,0,0,1,0,0,0,1576.0901,0
0,0,0,.5,0,0,0,4,1.9,0,0,1,0,.25,0,3.6099999,0
0,0,0,.25,0,0,0,1,2.2,0,0,0,0,.0625,0,4.8400002,0
0,0,0,0,0,0,0,4,167.8,0,0,0,1,0,0,28156.842,0
0,0,0,0,0,0,0,4,135.10001,0,0,0,1,0,0,18252.012,0
1,1,0,.75,0,0,0,0,0,19,1,0,0,.5625,0,0,1
0,0,0,.5,0,0,0,4,164.2,0,0,0,0,.25,0,26961.639,0
0,0,0,1,0,0,0,4,108.4,0,0,0,0,1,0,11750.561,0
0,0,0,1,0,0,0,4,12.7,0,0,0,1,1,0,161.28999,0
0,0,0,1,0,0,0,3,90.800003,1,0,0,0,1,0,8244.6406,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4,4,3,0,0,0,6,0,0,6,0,1,1,0,36,0,1
1,0,0,1,0,0,0,1,13.3,1,0,1,1,1,0,176.89,1
1,0,0,.56999999,0,0,0,0,0,5,0,1,1,.3249,0,0,1
0,0,0,.22,0,0,12,0,0,0,0,0,1,.0484,144,0,0
0,0,0,.67000002,0,0,10,0,0,4,1,0,1,.44890001,100,0,0
3,1,1,.63,0,0,0,1,.69999999,0,1,0,0,.3969,0,.48999998,1
0,0,0,.33000001,0,0,0,4,102.2,0,0,1,0,.10890001,0,10444.84,0
0,0,0,0,0,0,0,4,76.599998,0,0,0,0,0,0,5867.5596,0
0,0,0,0,0,0,0,4,137.3,0,0,1,0,0,0,18851.291,0
0,0,0,0,0,0,0,2,5.6999998,0,0,0,0,0,0,32.489998,0
0,0,0,1,17.1,17.1,0,3,20.299999,1,1,0,0,1,0,412.08997,0
0,0,0,.38,0,0,0,0,0,1,0,0,0,.1444,0,0,0
0,0,0,1,0,0,0,4,41.200001,0,0,0,0,1,0,1697.4401,0
0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
0,0,0,1,0,0,0,4,62.400002,0,0,0,0,1,0,3893.7603,0
0,0,0,0,0,0,0,1,17.700001,2,0,0,1,0,0,313.29004,0
0,0,0,0,0,0,0,3,2.3,0,0,1,0,0,0,5.29,0
0,0,0,0,0,0,0,3,3.9000001,0,0,0,0,0,0,15.210001,0
0,0,0,1,0,0,0,4,34.5,0,0,0,0,1,0,1190.25,0
0,0,0,0,0,0,0,4,43.700001,0,0,1,0,0,0,1909.6901,0
0,0,0,1,0,0,0,3,129.10001,4,0,0,1,1,0,16666.813,0
0,0,0,1,0,0,0,3,192.2,0,0,0,1,1,0,36940.84,0
0,0,0,1,0,0,0,2,20.700001,11,0,1,1,1,0,428.49002,0
0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,36,0
1,1,0,0,0,0,0,4,35,0,0,0,0,0,0,1225,1
0,0,0,0,0,0,0,4,23.5,0,0,0,0,0,0,552.25,0
0,0,0,0,0,0,0,4,139.39999,0,0,1,0,0,0,19432.357,0
0,0,0,0,0,0,0,3,72.5,0,0,0,0,0,0,5256.25,0
1,0,0,.5,0,0,0,2,23.9,0,0,1,0,.25,0,571.20996,1
0,0,0,.5,0,0,0,4,85.099998,0,0,1,0,.25,0,7242.0098,0
0,0,0,0,0,0,0,1,5,14,0,1,1,0,0,25,0
0,0,0,0,0,0,0,3,26.9,0,0,1,0,0,0,723.60999,0
1,1,1,.5,0,0,0,0,0,13,1,0,0,.25,0,0,1
0,0,0,1,0,0,0,3,58,1,0,1,1,1,0,3364,0
0,0,0,0,0,0,0,4,178.3,0,0,0,1,0,0,31790.891,0
0,0,0,0,0,0,0,4,160.10001,0,0,0,1,0,0,25632.012,0
0,0,0,1,0,0,0,4,35,0,0,0,0,1,0,1225,0
0,0,0,0,0,0,0,1,32,1,0,0,1,0,0,1024,0
0,0,0,0,0,0,0,1,.1,0,0,0,0,0,0,.010000001,0
0,0,0,0,0,0,0,4,116.6,0,1,0,1,0,0,13595.56,0
0,0,0,1,0,0,0,3,78.300003,0,0,1,0,1,0,6130.8906,0
0,0,0,.5,0,0,0,3,46.5,0,0,0,0,.25,0,2162.25,0
0,0,0,1,0,0,0,4,37.700001,0,1,0,1,1,0,1421.29,0
0,0,0,0,0,0,0,1,3.2,3,1,0,0,0,0,10.240001,0
0,0,0,0,0,0,0,4,123.2,0,0,0,0,0,0,15178.239,0
1,0,0,0,0,0,0,3,43.900002,1,0,0,0,0,0,1927.2101,1
0,0,0,0,0,0,0,3,136.2,1,0,0,0,0,0,18550.439,0
0,0,0,0,0,0,0,4,130.39999,0,0,1,0,0,0,17004.158,0
0,0,0,0,0,0,0,4,143.39999,0,0,0,0,0,0,20563.559,0
0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,196,0
0,0,0,0,0,0,0,4,188,0,0,0,0,0,0,35344,0
1,0,0,0,0,0,0,2,40.700001,0,0,0,0,0,0,1656.4901,1
0,0,0,0,0,0,0,1,21.200001,3,0,0,0,0,0,449.44003,0
0,0,0,.5,0,0,0,4,102.7,0,0,0,0,.25,0,10547.289,0
0,0,0,.25,0,0,0,3,49,2,0,0,0,.0625,0,2401,0
4,2,1,.28999999,0,0,0,0,0,12,1,0,0,.084099993,0,0,1
0,0,0,.5,0,0,0,3,31,0,0,0,0,.25,0,961,0
0,0,0,.5,0,0,0,3,40.599998,2,0,1,0,.25,0,1648.3599,0
0,0,0,0,0,0,0,4,173.8,0,0,0,0,0,0,30206.441,0
0,0,0,0,0,0,0,4,105.2,0,0,1,0,0,0,11067.039,0
0,0,0,0,0,0,0,2,10.8,3,1,0,0,0,0,116.64001,0
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
2,2,1,.33000001,0,0,0,2,9.6999998,0,0,0,0,.10890001,0,94.089996,1
1,0,0,0,0,0,0,3,107,0,0,1,0,0,0,11449,1
2,0,1,1,0,0,0,1,1.9,3,0,1,1,1,0,3.6099999,1
1,1,0,0,0,0,0,4,103.2,0,0,0,0,0,0,10650.239,1
0,0,0,0,0,0,0,4,101.1,0,0,0,1,0,0,10221.21,0
0,0,0,0,0,0,0,4,210.5,0,0,1,0,0,0,44310.25,0
0,0,0,0,0,0,0,4,74.300003,0,0,0,0,0,0,5520.4902,0
0,0,0,0,0,0,0,4,148.10001,0,0,0,0,0,0,21933.611,0
1,1,0,0,0,0,0,3,27.4,0,1,0,0,0,0,750.75995,1
0,0,0,0,0,0,0,4,105.3,0,0,0,0,0,0,11088.091,0
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,529,0
0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0
2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1
0,0,0,1,0,0,0,3,35.5,0,0,0,1,1,0,1260.25,0
1,1,1,.5,0,0,0,0,0,3,0,0,0,.25,0,0,1
0,0,0,.33000001,0,0,0,3,26.799999,0,0,0,0,.10890001,0,718.23993,0
0,0,0,.33000001,0,0,0,4,74.099998,0,1,0,1,.10890001,0,5490.8096,0
0,0,0,.33000001,0,0,0,4,35,0,0,0,1,.10890001,0,1225,0
0,0,0,0,0,0,0,3,79.599998,0,0,0,0,0,0,6336.1597,0
0,0,0,1,0,0,0,4,95.800003,0,1,0,0,1,0,9177.6406,0
0,0,0,.5,0,0,0,0,0,9,0,0,1,.25,0,0,0
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,.67000002,0,0,0,4,126.8,0,0,0,0,.44890001,0,16078.241,0
0,0,0,.5,0,0,0,0,0,6,0,0,0,.25,0,0,0
1,0,1,0,0,0,0,1,8.1999998,1,0,0,0,0,0,67.239998,1
0,0,0,1,0,0,0,4,22.4,0,0,0,0,1,0,501.75998,0
0,0,0,0,0,0,0,1,21.299999,5,0,0,0,0,0,453.68997,0
0,0,0,0,0,0,0,3,33.799999,3,0,0,0,0,0,1142.4399,0
1,1,0,0,0,0,0,1,1.3,0,0,0,0,0,0,1.6899998,1
0,0,0,1,0,0,0,3,32.400002,2,0,0,0,1,0,1049.7601,0
0,0,0,.5,0,0,0,3,116.2,0,0,0,0,.25,0,13502.439,0
0,0,0,1,0,0,0,2,32.700001,4,0,0,0,1,0,1069.29,0
0,0,0,0,0,0,0,1,2.4000001,0,0,0,0,0,0,5.7600002,0
0,0,0,0,0,0,0,3,3.5,0,1,0,1,0,0,12.25,0
0,0,0,.5,0,0,0,4,74,0,1,0,1,.25,0,5476,0
1,1,0,.67000002,0,0,2,1,.2,0,1,0,1,.44890001,4,.040000003,1
0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0
0,0,0,1,0,0,0,2,42.299999,0,0,0,0,1,0,1789.2899,0
0,0,0,0,0,0,0,4,38.200001,0,0,0,0,0,0,1459.2401,0
0,0,0,0,0,0,0,3,71.800003,0,0,0,0,0,0,5155.2402,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,0,0,0,0,0,3,128.39999,1,0,0,0,0,0,16486.559,1
1,0,0,0,0,0,0,4,115.8,0,0,0,0,0,0,13409.641,1
0,0,0,.5,0,0,0,0,0,5,0,0,0,.25,0,0,0
0,0,0,1,0,0,0,2,44.200001,0,0,0,0,1,0,1953.64,0
0,0,0,1,0,0,0,4,53.5,0,0,1,0,1,0,2862.25,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,2.8,11,0,0,0,1,0,7.8399997,0
1,0,0,.5,0,0,0,2,2.7,3,1,0,0,.25,0,7.2900004,1
0,0,0,1,0,0,0,3,30.700001,2,0,1,1,1,0,942.49005,0
0,0,0,.5,0,0,0,4,74.099998,0,0,0,1,.25,0,5490.8096,0
0,0,0,0,0,0,0,4,44.900002,0,0,0,0,0,0,2016.0101,0
0,0,0,0,0,0,0,2,20.6,0,0,0,0,0,0,424.36002,0
2,1,0,0,0,0,0,2,41.299999,0,0,0,0,0,0,1705.6899,1
0,0,0,.33000001,0,0,0,4,43.099998,0,0,1,1,.10890001,0,1857.6099,0
0,0,0,1,0,0,0,4,104.1,0,0,0,0,1,0,10836.81,0
0,0,0,1,0,0,0,4,141.89999,0,0,0,1,1,0,20135.607,0
0,0,0,.5,0,0,0,3,20.9,5,0,0,0,.25,0,436.81,0
1,1,0,1,0,0,0,4,78.300003,0,0,0,1,1,0,6130.8906,1
0,0,0,.33000001,0,0,0,0,0,1,0,0,1,.10890001,0,0,0
0,0,0,.5,0,0,0,0,0,6,0,0,0,.25,0,0,0
0,0,0,0,0,0,0,3,44.700001,0,0,0,0,0,0,1998.0901,0
0,0,0,0,0,0,0,3,13.8,0,0,0,1,0,0,190.44,0
0,0,0,0,0,0,0,4,88.800003,0,0,1,1,0,0,7885.4404,0
7,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1
0,0,0,1,0,0,0,2,22.799999,0,0,0,0,1,0,519.83997,0
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0
0,0,0,0,0,0,0,3,36.700001,0,0,0,0,0,0,1346.89,0
0,0,0,0,0,0,0,4,256.20001,0,0,0,0,0,0,65638.445,0
0,0,0,0,0,0,0,4,90.199997,0,0,0,0,0,0,8136.0396,0
0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0
0,0,0,1,0,0,0,3,30.299999,1,0,0,0,1,0,918.08997,0
0,0,0,.5,0,0,0,4,154.2,0,0,0,0,.25,0,23777.639,0
0,0,0,0,0,0,0,2,28.700001,0,0,0,1,0,0,823.69006,0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,1,0,0,0,1,.30000001,2,0,0,1,1,0,.090000004,0
0,0,0,0,0,0,0,1,.69999999,7,0,1,0,0,0,.48999998,0
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,97.300003,0,0,0,0,0,0,9467.291,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,47.700001,0,0,0,0,0,0,2275.29,0
0,0,0,1,0,0,0,1,5.5999999,5,1,0,0,1,0,31.359999,0
4,1,1,.67000002,0,0,0,4,70.199997,0,0,1,0,.44890001,0,4928.0396,1
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0
0,0,0,0,0,0,0,4,159.39999,0,1,0,0,0,0,25408.357,0
0,0,0,1,0,0,0,4,60.599998,0,0,0,0,1,0,3672.3599,0
0,0,0,.5,0,0,0,4,89.900002,0,0,0,0,.25,0,8082.0103,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0
0,0,0,0,0,0,0,3,76.599998,0,0,0,0,0,0,5867.5596,0
0,0,0,1,0,0,0,4,55.5,0,0,0,0,1,0,3080.25,0
0,0,0,0,0,0,0,4,85.099998,0,0,0,0,0,0,7242.0098,0
0,0,0,0,0,0,0,3,41.700001,1,0,0,0,0,0,1738.89,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,6.6999998,1,0,1,0,0,0,44.889996,0
3,3,0,1,0,0,2,2,17.5,0,1,0,0,1,4,306.25,1
1,0,0,0,0,0,0,4,121.2,0,0,1,1,0,0,14689.439,1
0,0,0,0,0,0,0,1,9.5,1,0,0,1,0,0,90.25,0
0,0,0,0,0,0,0,4,369.10001,0,1,0,0,0,0,136234.81,0
0,0,0,0,0,0,0,4,131.3,0,0,0,0,0,0,17239.691,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,3,19.4,0,0,0,1,1,0,376.35999,0
0,0,0,1,0,0,0,3,56.5,0,0,0,0,1,0,3192.25,0
1,0,0,.25,0,0,0,2,10.7,4,0,1,0,.0625,0,114.49,1
0,0,0,0,0,0,0,2,107,0,0,0,1,0,0,11449,0
0,0,0,1,0,0,0,1,57.900002,1,0,0,0,1,0,3352.4102,0
0,0,0,0,0,0,0,3,47.299999,0,0,0,0,0,0,2237.29,0
1,0,1,.67000002,0,0,0,1,18.6,18,0,0,0,.44890001,0,345.96002,1
0,0,0,.33000001,0,0,0,0,0,9,0,0,1,.10890001,0,0,0
1,1,0,.67000002,0,0,0,1,1.7,0,0,0,1,.44890001,0,2.8900001,1
0,0,0,1,0,0,0,4,123.8,0,0,0,0,1,0,15326.44,0
1,1,1,0,0,0,0,1,3.0999999,8,0,0,0,0,0,9.6099997,1
1,0,0,0,0,0,0,3,57.799999,0,1,0,0,0,0,3340.8398,1
1,0,0,.5,0,0,0,0,0,8,0,0,0,.25,0,0,1
5,3,5,.75,0,0,0,0,0,3,1,0,1,.5625,0,0,1
4,4,1,.43000001,0,0,1,0,0,15,0,0,0,.1849,1,0,1
0,0,0,0,0,0,0,4,252,0,0,0,1,0,0,63504,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0
0,0,0,.75,0,0,0,0,0,5,0,0,0,.5625,0,0,0
0,0,0,1,0,0,0,3,25.9,1,0,0,0,1,0,670.81,0
2,0,0,.60000002,0,0,0,3,10.7,0,0,0,0,.36000001,0,114.49,1
0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,0,0,.5,0,0,0,2,12.1,0,1,0,1,.25,0,146.41,0
0,0,0,1,0,0,0,4,165.89999,0,0,0,1,1,0,27522.809,0
0,0,0,1,2.5999999,2.5999999,0,2,3.7,4.5,0,0,0,1,0,13.690001,0
0,0,0,0,0,0,0,4,190.10001,0,0,0,0,0,0,36138.012,0
2,1,2,1,0,0,0,0,0,5,0,0,0,1,0,0,1
0,0,0,0,0,0,0,4,166.10001,0,0,0,1,0,0,27589.213,0
0,0,0,0,0,0,0,3,120.5,1,0,1,0,0,0,14520.25,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,33.099998,0,0,0,0,0,0,1095.6099,0
1,0,0,0,0,0,0,2,37.5,1,0,1,0,0,0,1406.25,1
0,0,0,1,0,0,0,2,15.1,0,0,0,0,1,0,228.01001,0
0,0,0,0,0,0,0,1,3.2,4,0,1,0,0,0,10.240001,0
0,0,0,.33000001,0,0,0,4,219.89999,0,0,0,0,.10890001,0,48356.008,0
0,0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,89.099998,0,1,0,1,0,0,7938.8096,0
0,0,0,1,0,0,0,2,18.700001,1,0,0,0,1,0,349.69003,0
1,1,0,.5,0,0,0,0,0,2,0,0,1,.25,0,0,1
0,0,0,.5,0,0,0,0,0,6,0,1,0,.25,0,0,0
0,0,0,.5,0,0,0,1,3.5999999,5,0,1,0,.25,0,12.959999,0
2,1,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4,35.799999,0,0,0,0,0,0,1281.6399,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,12,0,0,0,0,1,0,1,144,0,0
1,0,0,0,0,0,0,3,15.3,1,0,1,0,0,0,234.09001,1
0,0,0,.67000002,0,0,0,4,94.400002,0,0,1,0,.44890001,0,8911.3604,0
0,0,0,0,0,0,0,4,138,0,0,0,0,0,0,19044,0
1,0,1,.75,0,0,0,3,28.299999,2,0,0,0,.5625,0,800.88995,1
0,0,0,0,0,0,0,2,24.1,0,0,0,1,0,0,580.81,0
0,0,0,1,0,0,10,.60000002,2.7,0,0,0,0,1,100,7.2900004,0
1,0,0,1,0,0,0,4,210.89999,0,0,0,1,1,0,44478.809,1
0,0,0,0,0,0,0,3,73.900002,2,0,0,0,0,0,5461.2104,0
0,0,0,0,0,0,0,4,113.3,0,1,0,0,0,0,12836.891,0
0,0,0,0,0,0,0,2,16.799999,2,0,0,0,0,0,282.23996,0
0,0,0,0,0,0,0,4,170,0,0,0,0,0,0,28900,0
1,0,0,0,12.5,12.5,0,3,35.200001,0,0,1,1,0,0,1239.04,1
0,0,0,1,0,0,0,4,98.199997,0,1,0,0,1,0,9643.2393,0
0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,9,1,0,1,1,0,0,0
0,0,0,1,0,0,0,3,11.2,0,0,0,1,1,0,125.43999,0
0,0,0,0,0,0,0,4,130.60001,0,0,0,1,0,0,17056.361,0
1,1,0,.33000001,0,0,4,1.6,1,0,0,0,1,.10890001,16,1,1
3,3,1,.33000001,0,0,0,1,.80000001,1,1,0,0,.10890001,0,.64000005,1
0,0,0,0,0,0,0,3,31.1,1,0,0,0,0,0,967.21002,0
0,0,0,1,0,0,0,4,58.5,0,0,0,0,1,0,3422.25,0
0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
1,0,0,0,0,0,0,4,191.8,0,0,0,1,0,0,36787.242,1
1,0,0,0,0,0,0,1,.30000001,0,1,0,0,0,0,.090000004,1
0,0,0,1,0,0,0,4,431.70001,0,0,0,1,1,0,186364.91,0
0,0,0,.5,0,0,0,3,31,0,0,1,0,.25,0,961,0
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
0,0,0,.33000001,0,0,0,4,114.8,0,1,0,0,.10890001,0,13179.041,0
0,0,0,0,0,0,0,4,174.3,0,0,1,0,0,0,30380.49,0
0,0,0,.67000002,0,0,0,4,90.099998,0,0,1,1,.44890001,0,8118.0098,0
0,0,0,1,0,0,0,4,95.699997,0,0,0,0,1,0,9158.4893,0
0,0,0,.5,0,0,0,4,64.599998,0,0,0,0,.25,0,4173.1597,0
2,0,2,0,0,0,0,4,94.400002,0,1,0,0,0,0,8911.3604,1
0,0,0,0,0,0,0,3,52.299999,1,0,1,0,0,0,2735.29,0
0,0,0,0,0,0,0,4,128.8,0,0,0,1,0,0,16589.441,0
0,0,0,0,0,0,0,2,22.700001,0,0,0,0,0,0,515.29004,0
0,0,0,0,0,0,0,2,11.4,2,0,0,0,0,0,129.95999,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0
0,0,0,1,0,0,12,0,0,0,0,0,0,1,144,0,0
0,0,0,1,0,0,0,4,76.300003,0,0,0,1,1,0,5821.6904,0
0,0,0,0,0,0,0,4,65.800003,0,1,0,1,0,0,4329.6406,0
0,0,0,0,0,0,0,4,212.89999,0,1,0,1,0,0,45326.406,0
0,0,0,1,0,0,0,3,22.1,0,0,1,0,1,0,488.41,0
1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,1
0,0,0,0,0,0,0,3,126.4,0,0,0,0,0,0,15976.96,0
2,1,0,0,0,0,0,3,75.800003,0,1,0,0,0,0,5745.6406,1
0,0,0,0,0,0,0,4,94.599998,0,1,0,0,0,0,8949.1602,0
1,1,1,.5,0,0,0,1,6.3000002,7,0,0,0,.25,0,39.690002,1
2,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1
1,0,0,0,0,0,0,4,119.3,0,0,1,0,0,0,14232.491,1
0,0,0,0,0,0,0,1,19.6,0,0,0,0,0,0,384.16,0
2,1,1,.5,0,0,1,0,0,6,0,1,0,.25,1,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,58.299999,0,0,0,0,0,0,3398.8899,0
0,0,0,1,0,0,0,4,161.60001,0,0,1,0,1,0,26114.563,0
0,0,0,1,0,0,0,1,14.3,0,0,0,0,1,0,204.49001,0
1,1,0,.5,0,0,0,2,11.2,0,0,0,0,.25,0,125.43999,1
1,1,0,.38,0,0,0,0,0,21,0,0,0,.1444,0,0,1
0,0,0,0,0,0,0,4,168.5,0,0,0,1,0,0,28392.25,0
0,0,0,0,0,0,0,4,171.7,0,0,1,1,0,0,29480.889,0
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,49.400002,0,0,0,0,0,0,2440.3601,0
0,0,0,0,0,0,0,2,8.6000004,0,1,0,1,0,0,73.960007,0
