client,mode,price,crate,dbeach,dpier,dprivate,dcharter,pbeach,ppier,pprivate,pcharter,qbeach,qpier,qprivate,qcharter,income
1091,3,37.896,.68169999,0,0,1,0,227.37601,227.37601,37.896,62.896,.25369999,.1498,.68169999,2.3013999,12499.998
1092,3,5.4959998,.68169999,0,0,1,0,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.68169999,2.3013999,1249.9998
1093,4,32.896,2.3101001,0,0,0,1,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.73689997,2.3101001,2083.3333
1094,1,17.496,.53329998,1,0,0,0,17.496,17.496,247.86,282.85999,.53329998,.4522,.2413,1.0266,5416.6665
1095,3,30.888,.73689997,0,0,1,0,97.811996,97.811996,30.888,55.888,.25369999,.1498,.73689997,2.3101001,2916.6665
1096,2,16.488001,.4522,0,1,0,0,16.488001,16.488001,97.096001,132.09599,.53329998,.4522,.2413,1.0266,1249.9998
1097,4,48.688,.0052,0,0,0,1,75.012001,75.012001,23.688,48.688,.25369999,.1498,.053100001,.0052,2083.3333
1098,4,48.688,2.3013999,0,0,0,1,75.012001,75.012001,23.688,48.688,.25369999,.1498,.68169999,2.3013999,2083.3333
1099,3,5.9219999,.68169999,0,0,1,0,76.986,76.986,5.9219999,30.922001,.25369999,.1498,.68169999,2.3013999,2083.3333
1100,3,15.792,.053100001,0,0,1,0,63.167999,63.167999,15.792,40.792,.25369999,.1498,.053100001,.0052,2083.3333
1101,3,20.591999,.053100001,0,0,1,0,82.367996,82.367996,20.591999,45.591999,.25369999,.1498,.053100001,.0052,2916.6665
1102,2,4.29,.4522,0,1,0,0,4.29,4.29,132.99001,167.99001,.53329998,.4522,.2413,1.0266,2916.6665
1103,3,6.29,.053100001,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.053100001,.0052,4583.332
1104,2,8.29,.4522,0,1,0,0,8.29,8.29,256.98999,291.98999,.53329998,.4522,.2413,1.0266,6250.0015
1105,1,94.505997,.25369999,1,0,0,0,94.505997,94.505997,193.98599,212.48599,.25369999,.1498,.00079999998,.0027000001,6250.0015
1106,2,1.29,.4522,0,1,0,0,1.29,1.29,39.990002,74.989998,.53329998,.4522,.0051000002,1.0266,416.66669
1107,4,28.290001,2.3013999,0,0,0,1,37.506001,37.506001,3.29,28.290001,.25369999,.1498,.68169999,2.3013999,2083.3333
1108,4,29.290001,2.3013999,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.68169999,2.3013999,2916.6665
1109,4,28.290001,2.3013999,0,0,0,1,37.506001,37.506001,3.29,28.290001,.25369999,.1498,.68169999,2.3013999,2083.3333
1110,4,30.290001,2.3013999,0,0,0,1,60.306,60.306,5.29,30.290001,.25369999,.1498,.68169999,2.3013999,3750
1111,2,3.29,.4522,0,1,0,0,3.29,3.29,101.99,136.99001,.53329998,.4522,.2413,1.0266,2083.3333
1112,4,29.290001,2.3013999,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.68169999,2.3013999,2916.6665
1113,4,27.290001,2.3013999,0,0,0,1,26.106001,26.106001,2.29,27.290001,.25369999,.1498,.68169999,2.3013999,1249.9998
1114,4,112.606,.028899999,0,0,0,1,347.004,347.004,83.106003,112.606,.0678,.050299998,.0143,.028899999,5416.6665
1115,1,6.29,.53329998,1,0,0,0,6.29,6.29,194.99001,229.99001,.53329998,.4522,.2413,1.0266,4583.332
1116,4,29.290001,2.3013999,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.68169999,2.3013999,2916.6665
1117,2,2.29,.4522,0,1,0,0,2.29,2.29,70.989998,105.99,.53329998,.4522,.2413,1.0266,1249.9998
1118,2,6.29,.4522,0,1,0,0,6.29,6.29,194.99001,229.99001,.53329998,.4522,.0156,.0057999999,4583.332
1119,3,15.79,.73689997,0,0,1,0,180.006,180.006,15.79,40.790001,.25369999,.1498,.73689997,2.3101001,12499.998
1120,1,4.29,.53329998,1,0,0,0,4.29,4.29,132.99001,167.99001,.53329998,.4522,.2413,1.0266,2916.6665
1121,1,4.29,.53329998,1,0,0,0,4.29,4.29,132.99001,167.99001,.53329998,.4522,.2413,1.0266,2916.6665
1122,3,48.905998,.073200002,0,0,1,0,204.20399,204.20399,48.905998,78.405998,.0678,.0052,.073200002,.1726,2916.6665
1123,1,6.29,.53329998,1,0,0,0,6.29,6.29,194.99001,229.99001,.53329998,.4522,.1665,.39750001,4583.332
1124,1,9.29,.53329998,1,0,0,0,9.29,9.29,287.98999,322.98999,.53329998,.4522,.2413,1.0266,7083.3315
1125,4,30.290001,2.3101001,0,0,0,1,60.306,60.306,5.29,30.290001,.25369999,.1498,.73689997,2.3101001,3750
1126,2,5.29,.4522,0,1,0,0,5.29,5.29,163.99001,198.99001,.53329998,.4522,.2413,1.0266,3750
1127,2,4.29,.4522,0,1,0,0,4.29,4.29,132.99001,167.99001,.53329998,.4522,.0156,.0057999999,2916.6665
1128,3,8.29,.73689997,0,0,1,0,94.505997,94.505997,8.29,33.290001,.25369999,.1498,.73689997,2.3101001,6250.0015
1129,4,30.290001,.0052,0,0,0,1,60.306,60.306,5.29,30.290001,.25369999,.1498,.053100001,.0052,3750
1130,3,3.29,.053100001,0,0,1,0,37.506001,37.506001,3.29,28.290001,.25369999,.1498,.053100001,.0052,2083.3333
1131,2,3.29,.4522,0,1,0,0,3.29,3.29,101.99,136.99001,.53329998,.4522,.2413,1.0266,2083.3333
1132,4,29.290001,2.3101001,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.73689997,2.3101001,2916.6665
1133,3,10.29,.73689997,0,0,1,0,117.306,117.306,10.29,35.290001,.25369999,.1498,.73689997,2.3101001,7916.6665
1134,3,6.29,.68169999,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.68169999,2.3013999,4583.332
1135,2,37.506001,.1498,0,1,0,0,37.506001,37.506001,76.986,95.486,.25369999,.1498,.0233,.0219,2083.3333
1136,3,37.506001,.0102,0,0,1,0,101.99,101.99,37.506001,72.505997,.0678,.078900002,.0102,.0209,2083.3333
1137,2,37.506001,.1498,0,1,0,0,37.506001,37.506001,76.986,95.486,.25369999,.1498,.0082,.0044,2083.3333
1138,4,29.290001,2.3013999,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.68169999,2.3013999,2916.6665
1139,3,5.29,.73689997,0,0,1,0,60.306,60.306,5.29,30.290001,.25369999,.1498,.73689997,2.3101001,3750
1140,3,6.29,.68169999,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.68169999,2.3013999,4583.332
1141,3,6.29,.68169999,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.68169999,2.3013999,4583.332
1142,3,132.99001,.0156,0,0,1,0,4.29,4.29,132.99001,167.99001,.53329998,.4522,.0156,.0057999999,2916.6665
1143,3,163.99001,.0361,0,0,1,0,5.29,5.29,163.99001,198.99001,.53329998,.0068999999,.0361,.42160001,3750
1144,4,29.290001,2.3013999,0,0,0,1,48.905998,48.905998,4.29,29.290001,.25369999,.1498,.68169999,2.3013999,2916.6665
1145,2,6.29,.4522,0,1,0,0,6.29,6.29,194.99001,229.99001,.53329998,.4522,.2413,1.0266,4583.332
1146,4,40.790001,2.3101001,0,0,0,1,180.006,180.006,15.79,40.790001,.25369999,.1498,.73689997,2.3101001,12499.998
1147,4,32.290001,2.3013999,0,0,0,1,83.106003,83.106003,7.29,32.290001,.25369999,.1498,.68169999,2.3013999,5416.6665
1148,4,32.290001,2.3013999,0,0,0,1,83.106003,83.106003,7.29,32.290001,.25369999,.1498,.68169999,2.3013999,5416.6665
1149,2,37.506001,.1498,0,1,0,0,37.506001,37.506001,76.986,95.486,.25369999,.1498,.0233,.0219,2083.3333
1150,4,33.290001,2.3013999,0,0,0,1,94.505997,94.505997,8.29,33.290001,.25369999,.1498,.68169999,2.3013999,6250.0015
1151,3,6.29,.68169999,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.68169999,2.3013999,4583.332
1152,3,60.306,.0102,0,0,1,0,163.99001,163.99001,60.306,95.306,.0678,.078900002,.0102,.0209,3750
1153,3,6.29,.053100001,0,0,1,0,71.706001,71.706001,6.29,31.290001,.25369999,.1498,.053100001,.0052,4583.332
1154,1,105.906,.25369999,1,0,0,0,105.906,105.906,217.386,235.886,.25369999,.1498,.0233,.0219,7083.3315
1155,3,39.990002,.1574,0,0,1,0,30.186001,30.186001,39.990002,63.990002,.1049,.0451,.1574,.46709999,416.66669
1156,2,2.29,.4522,0,1,0,0,2.29,2.29,70.989998,105.99,.53329998,.4522,.2413,1.0266,1249.9998
1157,4,33.290001,2.3013999,0,0,0,1,94.505997,94.505997,8.29,33.290001,.25369999,.1498,.68169999,2.3013999,6250.0015
1158,2,1.29,.4522,0,1,0,0,1.29,1.29,39.990002,74.989998,.53329998,.4522,.1665,.39750001,416.66669
1159,3,71.706001,.0559,0,0,1,0,194.99001,194.99001,71.706001,106.706,.0678,.078900002,.0559,.64560002,4583.332
1160,1,18.875999,.25369999,1,0,0,0,18.875999,18.875999,81.510002,100.01,.25369999,.1498,.2339,.62879997,2916.6665
1161,3,27.676001,.0143,0,0,1,0,259.14801,259.14801,27.676001,57.175999,.0678,.050299998,.0143,.028899999,4583.332
1162,4,74.571999,2.3013999,0,0,0,1,32.076,32.076,49.571999,74.571999,.25369999,.1498,.68169999,2.3013999,5416.6665
1163,3,45.287998,.053100001,0,0,1,0,143.412,143.412,45.287998,70.288002,.25369999,.1498,.053100001,.0052,4583.332
1164,2,23.275999,.1498,0,1,0,0,23.275999,23.275999,100.51,119.01,.25369999,.1498,.0082,.0044,3750
1165,3,69.475998,.0102,0,0,1,0,388.43399,388.43399,69.475998,104.476,.0678,.078900002,.0102,.0209,12499.998
1166,4,55.888,2.3013999,0,0,0,1,97.811996,97.811996,30.888,55.888,.25369999,.1498,.68169999,2.3013999,2916.6665
1167,2,52.487999,.4522,0,1,0,0,52.487999,52.487999,309.09601,344.09601,.53329998,.4522,.0156,.0057999999,5416.6665
1168,1,23.688,.53329998,1,0,0,0,23.688,23.688,139.496,174.496,.53329998,.4522,.0156,.0057999999,2083.3333
1169,4,132.812,1.0905,0,0,0,1,181.896,181.896,97.811996,132.812,.0678,.078900002,.089699998,1.0905,2916.6665
1170,2,23.688,.4522,0,1,0,0,23.688,23.688,139.496,174.496,.53329998,.4522,.2413,1.0266,2083.3333
1171,3,106.434,.2413,0,0,1,0,255.14999,255.14999,106.434,141.43401,.53329998,.4522,.2413,1.0266,5416.6665
1172,3,155.802,.0108,0,0,1,0,164.834,164.834,155.802,190.802,.0678,.0024999999,.0108,.2377,8750.001
1173,4,63.902,.0219,0,0,0,1,45.402,45.402,45.402,63.902,.25369999,.1498,.0233,.0219,2083.3333
1174,1,62.633999,.0678,1,0,0,0,62.633999,62.633999,123.552,152.552,.0678,.078900002,.0014,.0029,2916.6665
1175,3,86.802002,.0102,0,0,1,0,91.834,91.834,86.802002,121.802,.0678,.078900002,.0102,.0209,4583.332
1176,4,149.40199,.0209,0,0,0,1,121.034,121.034,114.402,149.40199,.0678,.078900002,.0102,.0209,6250.0015
1177,1,121.836,.53329998,1,0,0,0,121.836,121.836,203.34599,238.34599,.53329998,.4522,.2413,1.0266,2916.6665
1178,2,150.23599,.4522,0,1,0,0,150.23599,150.23599,250.746,285.746,.53329998,.4522,.2413,1.0266,3750
1179,1,235.436,.53329998,1,0,0,0,235.436,235.436,392.94601,427.94601,.53329998,.4522,.2413,1.0266,6250.0015
1180,2,65.036003,.4522,0,1,0,0,65.036003,65.036003,108.546,143.54601,.53329998,.4522,.2413,1.0266,1249.9998
1181,1,36.636002,.53329998,1,0,0,0,36.636002,36.636002,61.146,96.146004,.53329998,.4522,.1665,.39750001,416.66669
1182,3,235.436,.68169999,0,0,1,0,339.89001,339.89001,235.436,260.436,.25369999,.1498,.68169999,2.3013999,6250.0015
